"school_year","school_year_offset","sis_user_id","grade_level","course_id","course_name","course_track","section_id","section_label","teacher_id","teacher_label","attendance_category","attendance_probability","boy_score","eoy_score","boy_readiness","eoy_readiness","score_gain","readiness_gain","boy_score_z","boy_readiness_z","boy_below_45","boy_45_to_60","boy_above_60","annual_sin","annual_cos","section_year_id","expected_gain","expected_eoy","adjusted_growth_residual"
"2029-2030",4,"SYN-SIS-000345","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y04-SEC-023","AP Calculus AB - Synthetic Section 05-23","TCH-005","Teacher 05","normal",0.9598,28.79,33.59,30.1482,33.6666,4.8,3.5184,-0.97437324468298,-0.995097023336213,16.21,0,0,1,5.51091059616309e-16,"Y04-SEC-023 | 2029-2030",7.4752591613433,36.2652591613433,-2.6752591613433
"2029-2030",4,"SYN-SIS-000357","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y04-SEC-023","AP Calculus AB - Synthetic Section 05-23","TCH-005","Teacher 05","high",0.9807,23.22,35.07,24.4539,34.1241,11.85,9.6702,-1.24972048533652,-1.29963998423938,21.78,0,0,1,5.51091059616309e-16,"Y04-SEC-023 | 2029-2030",8.37291989187065,31.5929198918707,3.47708010812935
"2029-2030",4,"SYN-SIS-000381","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y04-SEC-023","AP Calculus AB - Synthetic Section 05-23","TCH-005","Teacher 05","high",0.9992,42.2,46.52,43.0477,46.2499,4.32,3.2022,-0.311463640165211,-0.305205039392549,2.8,0,0,1,5.51091059616309e-16,"Y04-SEC-023 | 2029-2030",6.35627994763428,48.5562799476343,-2.03627994763428
"2029-2030",4,"SYN-SIS-000301","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-024","AP Calculus BC - Synthetic Section 05-24","TCH-005","Teacher 05","high",0.9878,70.92,74.67,70.991,73.7592,3.75,2.76820000000001,1.10828012133742,1.18926053484932,0,15,10.92,1,5.51091059616309e-16,"Y04-SEC-024 | 2029-2030",2.83644004863514,73.7564400486351,0.91355995136486
"2029-2030",4,"SYN-SIS-000306","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-024","AP Calculus BC - Synthetic Section 05-24","TCH-005","Teacher 05","normal",0.9315,60.23,61.79,60.5037,61.4946,1.56,0.990899999999996,0.579830928772549,0.628378004269657,0,15,0.229999999999997,1,5.51091059616309e-16,"Y04-SEC-024 | 2029-2030",4.24212991786657,64.4721299178666,-2.68212991786657
"2029-2030",4,"SYN-SIS-000324","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-024","AP Calculus BC - Synthetic Section 05-24","TCH-005","Teacher 05","normal",0.8909,40,50.37,40.3538,49.1889,10.37,8.8351,-0.420218385127112,-0.449280392355519,5,0,0,1,5.51091059616309e-16,"Y04-SEC-024 | 2029-2030",6.42962890797511,46.4296289079751,3.94037109202488
"2029-2030",4,"SYN-SIS-000328","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-024","AP Calculus BC - Synthetic Section 05-24","TCH-005","Teacher 05","at_risk",0.6889,81.34,82.79,80.4826,81.8711,1.45,1.38849999999999,1.62338214065697,1.69689096663348,0,15,21.34,1,5.51091059616309e-16,"Y04-SEC-024 | 2029-2030",1.19266394554434,82.5326639455443,0.257336054455661
"2029-2030",4,"SYN-SIS-000336","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-024","AP Calculus BC - Synthetic Section 05-24","TCH-005","Teacher 05","normal",0.9274,62.86,71.67,63.1059,70.1847,8.81,7.07880000000001,0.709842282977003,0.767549051257385,0,15,2.86,1,5.51091059616309e-16,"Y04-SEC-024 | 2029-2030",3.97483098720858,66.8348309872086,4.83516901279142
"2029-2030",4,"SYN-SIS-000385","11","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-024","AP Calculus BC - Synthetic Section 05-24","TCH-005","Teacher 05","normal",0.9591,65.14,67.35,64.352,66.6576,2.20999999999999,2.3056,0.822551745937519,0.834193060807539,0,15,5.14,1,5.51091059616309e-16,"Y04-SEC-024 | 2029-2030",4.21896311111979,69.3589631111198,-2.0089631111198
"2029-2030",4,"SYN-SIS-000394","11","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-024","AP Calculus BC - Synthetic Section 05-24","TCH-005","Teacher 05","high",0.9859,28.69,39.12,31.0417,38.4146,10.43,7.3729,-0.979316642181248,-0.947310792268834,16.31,0,0,1,5.51091059616309e-16,"Y04-SEC-024 | 2029-2030",7.79196797379739,36.4819679737974,2.63803202620261
"2029-2030",4,"SYN-SIS-000403","11","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-024","AP Calculus BC - Synthetic Section 05-24","TCH-005","Teacher 05","at_risk",0.7373,79.74,89.46,78.9263,87.259,9.72,8.3327,1.54428778068468,1.61365681844079,0,15,19.74,1,5.51091059616309e-16,"Y04-SEC-024 | 2029-2030",1.81173186871449,81.5517318687145,7.90826813128551
"2029-2030",4,"SYN-SIS-000296","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-025","AP Calculus BC - Synthetic Section 05-25","TCH-005","Teacher 05","normal",0.9154,46.12,52.39,46.1075,51.6544,6.27,5.5469,-0.117682458233097,-0.141560596393143,0,1.12,0,1,5.51091059616309e-16,"Y04-SEC-025 | 2029-2030",5.74560438517992,51.8656043851799,0.524395614820083
"2029-2030",4,"SYN-SIS-000300","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-025","AP Calculus BC - Synthetic Section 05-25","TCH-005","Teacher 05","high",0.9746,44.11,37.98,43.8146,39.178,-6.13,-4.6366,-0.217044747948288,-0.264189638602875,0.890000000000001,0,0,1,5.51091059616309e-16,"Y04-SEC-025 | 2029-2030",5.66146204420406,49.7714620442041,-11.7914620442041
"2029-2030",4,"SYN-SIS-000312","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-025","AP Calculus BC - Synthetic Section 05-25","TCH-005","Teacher 05","normal",0.9103,74.43,78.84,74.1066,77.693,4.41,3.5864,1.28179337352664,1.3558892774498,0,15,14.43,1,5.51091059616309e-16,"Y04-SEC-025 | 2029-2030",2.79721199523574,77.2272119952357,1.61278800476426
"2029-2030",4,"SYN-SIS-000313","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-025","AP Calculus BC - Synthetic Section 05-25","TCH-005","Teacher 05","high",0.9955,28.37,20.68,29.0693,22.6176,-7.69,-6.4517,-0.995135514175707,-1.05279883049748,16.63,0,0,1,5.51091059616309e-16,"Y04-SEC-025 | 2029-2030",7.26781790178694,35.6378179017869,-14.9578179017869
"2029-2030",4,"SYN-SIS-000323","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-025","AP Calculus BC - Synthetic Section 05-25","TCH-005","Teacher 05","at_risk",0.6843,42.22,39.12,42.5384,39.9727,-3.1,-2.5657,-0.310474960665558,-0.332443458511313,2.78,0,0,1,5.51091059616309e-16,"Y04-SEC-025 | 2029-2030",5.28810305934129,47.5081030593413,-8.38810305934129
"2029-2030",4,"SYN-SIS-000340","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-025","AP Calculus BC - Synthetic Section 05-25","TCH-005","Teacher 05","high",0.9834,71.3,76.54,70.4893,75.2728,5.24000000000001,4.7835,1.12706503183084,1.16242857947551,0,15,11.3,1,5.51091059616309e-16,"Y04-SEC-025 | 2029-2030",2.80475623170938,74.1047562317094,2.43524376829063
"2029-2030",4,"SYN-SIS-000362","11","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-025","AP Calculus BC - Synthetic Section 05-25","TCH-005","Teacher 05","high",0.986,91.22,94.66,90.2827,93.15,3.44,2.8673,2.11178981348587,2.22102061753826,0,15,31.22,1,5.51091059616309e-16,"Y04-SEC-025 | 2029-2030",1.25897029968144,92.4789702996814,2.18102970031856
"2029-2030",4,"SYN-SIS-000396","11","MATH-AP-CALC-BC","AP Calculus BC","ap","Y04-SEC-025","AP Calculus BC - Synthetic Section 05-25","TCH-005","Teacher 05","at_risk",0.6697,73.81,84.14,73.4568,82.0431,10.33,8.58629999999999,1.25114430903737,1.32113662725665,0,15,13.81,1,5.51091059616309e-16,"Y04-SEC-025 | 2029-2030",2.55443284184774,76.3644328418477,7.77556715815226
"2029-2030",4,"SYN-SIS-000291","12","MATH-BEYOND-CORE","Beyond Core Math Sequence","beyond_core","Y04-SEC-026","Beyond Core Math Sequence - Synthetic Section 05-26","TCH-004","Teacher 04","high",0.9764,100,98.52,98.7678,97.6185,-1.48,-1.1493,2.54582011383382,2.6748213441525,0,15,40,1,5.51091059616309e-16,"Y04-SEC-026 | 2029-2030",0.166516886194998,100.166516886195,-1.646516886195
"2029-2030",4,"SYN-SIS-000307","12","MATH-BEYOND-CORE","Beyond Core Math Sequence","beyond_core","Y04-SEC-026","Beyond Core Math Sequence - Synthetic Section 05-26","TCH-004","Teacher 04","high",0.9783,49.53,56.04,49.9054,55.2855,6.51,5.3801,0.0508873964578494,0.0615589637308649,0,4.53,0,1,5.51091059616309e-16,"Y04-SEC-026 | 2029-2030",5.43590334051921,54.9659033405192,1.07409665948079
"2030-2031",5,"SYN-SIS-000575","9","MATH-ALG1","Algebra 1","regular","Y05-SEC-001","Algebra 1 - Synthetic Section 06-01","TCH-001","Teacher 01","at_risk",0.6115,11.14,20.09,16.3941,20.1823,8.95,3.7882,-1.84688290312732,-1.73069478575798,33.86,0,0,-1,-2.44991257893129e-15,"Y05-SEC-001 | 2030-2031",9.34007827993725,20.4800782799372,-0.390078279937246
"2030-2031",5,"SYN-SIS-000587","9","MATH-ALG1","Algebra 1","regular","Y05-SEC-001","Algebra 1 - Synthetic Section 06-01","TCH-001","Teacher 01","high",0.9793,42.96,45.83,43.2766,45.4739,2.87,2.1973,-0.273893819178373,-0.29296299317954,2.04,0,0,-1,-2.44991257893129e-15,"Y05-SEC-001 | 2030-2031",6.44530124794527,49.4053012479453,-3.57530124794527
"2030-2031",5,"SYN-SIS-000591","9","MATH-ALG1","Algebra 1","regular","Y05-SEC-001","Algebra 1 - Synthetic Section 06-01","TCH-001","Teacher 01","normal",0.94,61.59,60.84,59.0157,60.2307,-0.75,1.215,0.647061134748997,0.548796681574345,0,15,1.59,-1,-2.44991257893129e-15,"Y05-SEC-001 | 2030-2031",4.75681365728605,66.346813657286,-5.50681365728605
"2030-2031",5,"SYN-SIS-000600","9","MATH-ALG1","Algebra 1","regular","Y05-SEC-001","Algebra 1 - Synthetic Section 06-01","TCH-001","Teacher 01","normal",0.8902,31.46,40.95,33.561,40.0697,9.49,6.5087,-0.842384531479219,-0.812573409025353,13.54,0,0,-1,-2.44991257893129e-15,"Y05-SEC-001 | 2030-2031",7.99537623014767,39.4553762301477,1.49462376985233
"2030-2031",5,"SYN-SIS-000607","9","MATH-ALG1","Algebra 1","regular","Y05-SEC-001","Algebra 1 - Synthetic Section 06-01","TCH-001","Teacher 01","normal",0.9388,64.24,61.26,61.2545,60.8808,-2.98,-0.373699999999999,0.778061168453105,0.668532343704899,0,15,4.23999999999999,-1,-2.44991257893129e-15,"Y05-SEC-001 | 2030-2031",4.48214153082196,68.722141530822,-7.46214153082196
"2030-2031",5,"SYN-SIS-000609","9","MATH-ALG1","Algebra 1","regular","Y05-SEC-001","Algebra 1 - Synthetic Section 06-01","TCH-001","Teacher 01","high",0.9891,89.91,84.75,82.9412,83.5862,-5.16,0.64500000000001,2.04703130625856,1.82838198812453,0,15,29.91,-1,-2.44991257893129e-15,"Y05-SEC-001 | 2030-2031",1.52234945280576,91.4323494528058,-6.68234945280576
"2030-2031",5,"SYN-SIS-000611","9","MATH-ALG1","Algebra 1","regular","Y05-SEC-001","Algebra 1 - Synthetic Section 06-01","TCH-001","Teacher 01","normal",0.9624,20.9,25.1,24.6397,25.5025,4.2,0.8628,-1.36440730729634,-1.28970301531681,24.1,0,0,-1,-2.44991257893129e-15,"Y05-SEC-001 | 2030-2031",8.96708531499969,29.8670853149997,-4.76708531499969
"2030-2031",5,"SYN-SIS-000612","9","MATH-ALG1","Algebra 1","regular","Y05-SEC-001","Algebra 1 - Synthetic Section 06-01","TCH-001","Teacher 01","high",0.9789,18.66,30.23,22.7472,29.5868,11.57,6.8396,-1.47513941125755,-1.39091783601632,26.34,0,0,-1,-2.44991257893129e-15,"Y05-SEC-001 | 2030-2031",8.98477009632672,27.6447700963267,2.58522990367328
"2030-2031",5,"SYN-SIS-000615","9","MATH-ALG1","Algebra 1","regular","Y05-SEC-001","Algebra 1 - Synthetic Section 06-01","TCH-001","Teacher 01","high",0.9894,87.4,88.92,80.8207,86.8295,1.52,6.00879999999999,1.92295202905203,1.71497325507654,0,15,27.4,-1,-2.44991257893129e-15,"Y05-SEC-001 | 2030-2031",1.78403486159976,89.1840348615998,-0.264034861599764
"2030-2031",5,"SYN-SIS-000621","9","MATH-ALG1","Algebra 1","regular","Y05-SEC-001","Algebra 1 - Synthetic Section 06-01","TCH-001","Teacher 01","normal",0.9394,29,32.08,31.4828,32.302,3.08,0.819199999999999,-0.963992109936617,-0.92371985044027,16,0,0,-1,-2.44991257893129e-15,"Y05-SEC-001 | 2030-2031",8.16274381705334,37.1627438170533,-5.08274381705334
"2030-2031",5,"SYN-SIS-000486","10","MATH-GEOM","Geometry","regular","Y05-SEC-002","Geometry - Synthetic Section 06-02","TCH-002","Teacher 02","normal",0.939,43.16,47.62,43.7822,47.0946,4.46,3.3124,-0.264007024181837,-0.265922457726079,1.84,0,0,-1,-2.44991257893129e-15,"Y05-SEC-002 | 2030-2031",6.42786787031027,49.5878678703103,-1.96786787031027
"2030-2031",5,"SYN-SIS-000492","10","MATH-GEOM","Geometry","regular","Y05-SEC-002","Geometry - Synthetic Section 06-02","TCH-002","Teacher 02","normal",0.9034,51.86,55.8,50.9949,54.9566,3.94,3.9617,0.166068558167499,0.119827680852197,0,6.86,0,-1,-2.44991257893129e-15,"Y05-SEC-002 | 2030-2031",5.58379818856173,57.4437981885617,-1.64379818856173
"2030-2031",5,"SYN-SIS-000511","10","MATH-GEOM","Geometry","regular","Y05-SEC-002","Geometry - Synthetic Section 06-02","TCH-002","Teacher 02","normal",0.9128,30.67,32.08,30.6948,32.2398,1.41,1.545,-0.881437371715537,-0.965863722942895,14.33,0,0,-1,-2.44991257893129e-15,"Y05-SEC-002 | 2030-2031",7.78049484423007,38.4504948442301,-6.37049484423007
"2030-2031",5,"SYN-SIS-000533","10","MATH-GEOM","Geometry","regular","Y05-SEC-002","Geometry - Synthetic Section 06-02","TCH-002","Teacher 02","high",0.9936,47.74,56.13,47.7856,54.8121,8.39,7.0265,-0.0375994187611517,-0.0518123318669319,0,2.74,0,-1,-2.44991257893129e-15,"Y05-SEC-002 | 2030-2031",5.66361697828395,53.403616978284,2.72638302171605
"2030-2031",5,"SYN-SIS-000543","10","MATH-GEOM","Geometry","regular","Y05-SEC-002","Geometry - Synthetic Section 06-02","TCH-002","Teacher 02","normal",0.8791,39.56,39.12,40.5373,39.4856,-0.440000000000005,-1.0517,-0.441969334119492,-0.439466432197865,5.44,0,0,-1,-2.44991257893129e-15,"Y05-SEC-002 | 2030-2031",6.91311319849092,46.4731131984909,-7.35311319849092
"2030-2031",5,"SYN-SIS-000558","10","MATH-GEOM","Geometry","regular","Y05-SEC-002","Geometry - Synthetic Section 06-02","TCH-002","Teacher 02","high",0.9849,84.82,88.75,83.2882,87.0531,3.93000000000001,3.7649,1.79541237359671,1.84694026700577,0,15,24.82,-1,-2.44991257893129e-15,"Y05-SEC-002 | 2030-2031",1.80553879120143,86.6255387912014,2.12446120879858
"2030-2031",5,"SYN-SIS-000565","10","MATH-GEOM","Geometry","regular","Y05-SEC-002","Geometry - Synthetic Section 06-02","TCH-002","Teacher 02","normal",0.9587,31.13,36.07,31.5267,35.7204,4.94,4.1937,-0.858697743223504,-0.921371987492472,13.87,0,0,-1,-2.44991257893129e-15,"Y05-SEC-002 | 2030-2031",7.64880820775726,38.7788082077573,-2.70880820775726
"2030-2031",5,"SYN-SIS-000578","9","MATH-GEOM","Geometry","regular","Y05-SEC-002","Geometry - Synthetic Section 06-02","TCH-002","Teacher 02","normal",0.9298,43.27,43.09,43.5384,43.1936,-0.18,-0.344799999999999,-0.258569286933741,-0.278961386807475,1.73,0,0,-1,-2.44991257893129e-15,"Y05-SEC-002 | 2030-2031",6.68937786019502,49.959377860195,-6.86937786019502
"2030-2031",5,"SYN-SIS-000601","9","MATH-GEOM","Geometry","regular","Y05-SEC-002","Geometry - Synthetic Section 06-02","TCH-002","Teacher 02","high",0.9827,68.32,77.31,64.7014,74.8949,8.99000000000001,10.1935,0.979751786382448,0.85287969666086,0,15,8.31999999999999,-1,-2.44991257893129e-15,"Y05-SEC-002 | 2030-2031",3.78962311160343,72.1096231116034,5.20037688839658
"2030-2031",5,"SYN-SIS-000625","9","MATH-GEOM","Geometry","regular","Y05-SEC-002","Geometry - Synthetic Section 06-02","TCH-002","Teacher 02","normal",0.9402,27.06,21.76,29.8438,23.3672,-5.3,-6.4766,-1.05989402140302,-1.01137696596286,17.94,0,0,-1,-2.44991257893129e-15,"Y05-SEC-002 | 2030-2031",8.3639675506424,35.4239675506424,-13.6639675506424
"2030-2031",5,"SYN-SIS-000627","9","MATH-GEOM","Geometry","regular","Y05-SEC-002","Geometry - Synthetic Section 06-02","TCH-002","Teacher 02","normal",0.9546,53.42,52.19,52.1134,52.0125,-1.23,-0.100899999999996,0.243185559140483,0.17964737805294,0,8.42,0,-1,-2.44991257893129e-15,"Y05-SEC-002 | 2030-2031",5.58377290221872,59.0037729022187,-6.81377290221872
"2030-2031",5,"SYN-SIS-000632","9","MATH-GEOM","Geometry","regular","Y05-SEC-002","Geometry - Synthetic Section 06-02","TCH-002","Teacher 02","normal",0.9453,77,74.77,72.0345,73.7163,-2.23,1.68180000000001,1.40883868923213,1.24506907667228,0,15,17,-1,-2.44991257893129e-15,"Y05-SEC-002 | 2030-2031",3.13719903981409,80.1371990398141,-5.36719903981409
"2030-2031",5,"SYN-SIS-000500","10","MATH-GEOM","Geometry","regular","Y05-SEC-003","Geometry - Synthetic Section 06-03","TCH-001","Teacher 01","normal",0.8751,49.88,46.8,49.92,47.2114,-3.08000000000001,-2.7086,0.0681892877017883,0.062339801977741,0,4.88,0,-1,-2.44991257893129e-15,"Y05-SEC-003 | 2030-2031",5.84222009273761,55.7222200927376,-8.92222009273761
"2030-2031",5,"SYN-SIS-000509","10","MATH-GEOM","Geometry","regular","Y05-SEC-003","Geometry - Synthetic Section 06-03","TCH-001","Teacher 01","high",0.9943,47.59,53.52,47.7768,52.606,5.93,4.8292,-0.045014515008554,-0.0522829740979257,0,2.59,0,-1,-2.44991257893129e-15,"Y05-SEC-003 | 2030-2031",5.67801283790351,53.2680128379035,0.251987162096491
"2030-2031",5,"SYN-SIS-000541","10","MATH-GEOM","Geometry","regular","Y05-SEC-003","Geometry - Synthetic Section 06-03","TCH-001","Teacher 01","high",0.9951,42.67,45.39,42.5396,45.0467,2.72,2.5071,-0.288229671923351,-0.332379280025269,2.33,0,0,-1,-2.44991257893129e-15,"Y05-SEC-003 | 2030-2031",6.1905717725699,48.8605717725699,-3.4705717725699
"2030-2031",5,"SYN-SIS-000554","10","MATH-GEOM","Geometry","regular","Y05-SEC-003","Geometry - Synthetic Section 06-03","TCH-001","Teacher 01","normal",0.9509,37.24,47.03,38.5892,45.9112,9.79,7.322,-0.556656156079315,-0.543654856084113,7.76,0,0,-1,-2.44991257893129e-15,"Y05-SEC-003 | 2030-2031",7.02467789579931,44.2646778957993,2.76532210420068
"2030-2031",5,"SYN-SIS-000579","9","MATH-GEOM","Geometry","regular","Y05-SEC-003","Geometry - Synthetic Section 06-03","TCH-001","Teacher 01","normal",0.9025,36.83,46.56,38.0978,45.4075,9.73,7.3097,-0.576924085822215,-0.569935946119379,8.17,0,0,-1,-2.44991257893129e-15,"Y05-SEC-003 | 2030-2031",7.41193585222715,44.2419358522272,2.31806414777285
"2030-2031",5,"SYN-SIS-000585","9","MATH-GEOM","Geometry","regular","Y05-SEC-003","Geometry - Synthetic Section 06-03","TCH-001","Teacher 01","normal",0.9495,55.43,64.55,53.8116,62.6786,9.12,8.867,0.342547848855675,0.270470632220399,0,10.43,0,-1,-2.44991257893129e-15,"Y05-SEC-003 | 2030-2031",5.38307037413164,60.8130703741316,3.73692962586836
"2030-2031",5,"SYN-SIS-000594","9","MATH-GEOM","Geometry","regular","Y05-SEC-003","Geometry - Synthetic Section 06-03","TCH-001","Teacher 01","high",0.9899,85,86.03,78.7931,84.1205,1.03,5.32740000000001,1.80431048909359,1.60653300648984,0,15,25,-1,-2.44991257893129e-15,"Y05-SEC-003 | 2030-2031",2.03386363847524,87.0338636384752,-1.00386363847524
"2030-2031",5,"SYN-SIS-000602","9","MATH-GEOM","Geometry","regular","Y05-SEC-003","Geometry - Synthetic Section 06-03","TCH-001","Teacher 01","high",0.9549,33.9,46.98,35.6224,45.4359,13.08,9.8135,-0.721765632521474,-0.702325466415061,11.1,0,0,-1,-2.44991257893129e-15,"Y05-SEC-003 | 2030-2031",7.4362997793539,41.3362997793539,5.6437002206461
"2030-2031",5,"SYN-SIS-000610","9","MATH-GEOM","Geometry","regular","Y05-SEC-003","Geometry - Synthetic Section 06-03","TCH-001","Teacher 01","normal",0.9259,9.02,21.34,14.6031,21.0021,12.32,6.399,-1.95168293009061,-1.82648117617955,35.98,0,0,-1,-2.44991257893129e-15,"Y05-SEC-003 | 2030-2031",10.2747488371658,19.2947488371658,2.04525116283419
"2030-2031",5,"SYN-SIS-000613","9","MATH-GEOM","Geometry","regular","Y05-SEC-003","Geometry - Synthetic Section 06-03","TCH-001","Teacher 01","high",0.9893,31.95,38.85,33.975,38.3502,6.9,4.3752,-0.818161883737704,-0.790431831339964,13.05,0,0,-1,-2.44991257893129e-15,"Y05-SEC-003 | 2030-2031",7.57735024590778,39.5273502459078,-0.677350245907784
"2030-2031",5,"SYN-SIS-000616","9","MATH-GEOM","Geometry","regular","Y05-SEC-003","Geometry - Synthetic Section 06-03","TCH-001","Teacher 01","high",0.9817,59.32,66.06,57.0979,64.3877,6.74,7.28979999999999,0.534846011538308,0.446228764460724,0,14.32,0,-1,-2.44991257893129e-15,"Y05-SEC-003 | 2030-2031",4.73171917357973,64.0517191735797,2.00828082642027
"2030-2031",5,"SYN-SIS-000526","10","MATH-GEOM","Geometry","regular","Y05-SEC-004","Geometry - Synthetic Section 06-04","TCH-002","Teacher 02","normal",0.9293,80.95,83.79,80.7474,82.5276,2.84,1.78020000000001,1.60410289041373,1.71105301922065,0,15,20.95,-1,-2.44991257893129e-15,"Y05-SEC-004 | 2030-2031",2.49743446921043,83.4474344692104,0.342565530789567
"2030-2031",5,"SYN-SIS-000550","10","MATH-GEOM","Geometry","regular","Y05-SEC-004","Geometry - Synthetic Section 06-04","TCH-002","Teacher 02","normal",0.916,35.61,47.51,37.2243,46.1367,11.9,8.9124,-0.637233535301087,-0.616652535752682,9.39,0,0,-1,-2.44991257893129e-15,"Y05-SEC-004 | 2030-2031",7.25855855251843,42.8685585525184,4.64144144748157
"2030-2031",5,"SYN-SIS-000552","10","MATH-GEOM","Geometry","regular","Y05-SEC-004","Geometry - Synthetic Section 06-04","TCH-002","Teacher 02","high",0.9878,56.05,65.44,56.7388,63.8584,9.39,7.11960000000001,0.373196913344937,0.427023352511875,0,11.05,0,-1,-2.44991257893129e-15,"Y05-SEC-004 | 2030-2031",4.80599795748146,60.8559979574815,4.58400204251854
"2030-2031",5,"SYN-SIS-000561","10","MATH-GEOM","Geometry","regular","Y05-SEC-004","Geometry - Synthetic Section 06-04","TCH-002","Teacher 02","high",0.9927,52.85,64.79,53.2176,62.8448,11.94,9.6272,0.215008193400354,0.238702281628319,0,7.85,0,-1,-2.44991257893129e-15,"Y05-SEC-004 | 2030-2031",5.13139000915267,57.9813900091527,6.80860999084733
"2030-2031",5,"SYN-SIS-000580","9","MATH-GEOM","Geometry","regular","Y05-SEC-004","Geometry - Synthetic Section 06-04","TCH-002","Teacher 02","high",0.9871,37,41.79,38.2414,41.3967,4.79,3.1553,-0.568520310075159,-0.562255920622708,8,0,0,-1,-2.44991257893129e-15,"Y05-SEC-004 | 2030-2031",7.05376032494964,44.0537603249496,-2.26376032494964
"2030-2031",5,"SYN-SIS-000581","9","MATH-GEOM","Geometry","regular","Y05-SEC-004","Geometry - Synthetic Section 06-04","TCH-002","Teacher 02","normal",0.9355,67.65,72.19,64.1353,70.4947,4.53999999999999,6.35939999999999,0.946631023144052,0.822603495869317,0,15,7.65000000000001,-1,-2.44991257893129e-15,"Y05-SEC-004 | 2030-2031",4.13189460659518,71.7818946065952,0.408105393404808
"2030-2031",5,"SYN-SIS-000608","9","MATH-GEOM","Geometry","regular","Y05-SEC-004","Geometry - Synthetic Section 06-04","TCH-002","Teacher 02","normal",0.9718,37.89,47.55,38.9933,46.362,9.66,7.3687,-0.524524072340572,-0.522042750908592,7.11,0,0,-1,-2.44991257893129e-15,"Y05-SEC-004 | 2030-2031",7.17493030048919,45.0649303004892,2.48506969951081
"2030-2031",5,"SYN-SIS-000614","9","MATH-GEOM","Geometry","regular","Y05-SEC-004","Geometry - Synthetic Section 06-04","TCH-002","Teacher 02","normal",0.9098,12.59,23.64,17.6191,23.343,11.05,5.7239,-1.77520363940243,-1.66517924792078,32.41,0,0,-1,-2.44991257893129e-15,"Y05-SEC-004 | 2030-2031",9.93110707795317,22.5211070779532,1.11889292204683
"2030-2031",5,"SYN-SIS-000620","9","MATH-GEOM","Geometry","regular","Y05-SEC-004","Geometry - Synthetic Section 06-04","TCH-002","Teacher 02","high",0.9817,3.88,17.89,10.2607,17.5147,14.01,7.254,-2.20577356150159,-2.0587217243463,41.12,0,0,-1,-2.44991257893129e-15,"Y05-SEC-004 | 2030-2031",10.5238076124146,14.4038076124146,3.48619238758542
"2030-2031",5,"SYN-SIS-000622","9","MATH-GEOM","Geometry","regular","Y05-SEC-004","Geometry - Synthetic Section 06-04","TCH-002","Teacher 02","high",0.9953,56.06,57.83,54.3438,57.0716,1.77,2.72779999999999,0.373691253094764,0.298933790781182,0,11.06,0,-1,-2.44991257893129e-15,"Y05-SEC-004 | 2030-2031",5.04752862579549,61.1075286257955,-3.27752862579549
"2030-2031",5,"SYN-SIS-000630","9","MATH-GEOM","Geometry","regular","Y05-SEC-004","Geometry - Synthetic Section 06-04","TCH-002","Teacher 02","high",0.988,35.01,48.4,36.5602,46.7592,13.39,10.199,-0.666893920290697,-0.652169979571201,9.99,0,0,-1,-2.44991257893129e-15,"Y05-SEC-004 | 2030-2031",7.26002560704693,42.2700256070469,6.12997439295307
"2030-2031",5,"SYN-SIS-000631","9","MATH-GEOM","Geometry","regular","Y05-SEC-004","Geometry - Synthetic Section 06-04","TCH-002","Teacher 02","normal",0.9392,13.45,26.89,18.3457,26.1846,13.44,7.8389,-1.73269042091733,-1.62631917462077,31.55,0,0,-1,-2.44991257893129e-15,"Y05-SEC-004 | 2030-2031",9.78769290019138,23.2376929001914,3.65230709980862
"2030-2031",5,"SYN-SIS-000521","10","MATH-GEOM","Geometry","regular","Y05-SEC-005","Geometry - Synthetic Section 06-05","TCH-001","Teacher 01","normal",0.8931,58.98,62.73,59.1808,61.891,3.75,2.7102,0.518038460044196,0.557626571612649,0,13.98,0,-1,-2.44991257893129e-15,"Y05-SEC-005 | 2030-2031",4.85870313982365,63.8387031398237,-1.10870313982365
